step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
451,TRANSFER,2396.11,C375919216,37453.13,35057.02,C221998964,74299.73,76695.84,0,0
518,CASH_IN,6798.93,C339293340,6568.66,0.0,C831266806,51824.64,58623.57,0,0
695,PAYMENT,3754.57,C212400478,47850.92,44096.35,M388147496,62761.43,66516.0,0,0
550,TRANSFER,180.23,C967821249,42356.71,42176.48,C793945512,85933.34,86113.57,0,0
116,PAYMENT,2517.56,C284353096,25854.8,23337.24,M356424401,21766.92,24284.48,0,0
614,TRANSFER,2049.92,C199798513,19243.21,17193.29,C590698719,88891.75,90941.67,0,0
8,DEBIT,1038.4,C288273675,46284.35,45245.95,C395274338,2641.53,3679.93,0,0
218,TRANSFER,4629.04,C880991522,29665.3,25036.26,C480899927,16172.37,20801.41,0,0
719,TRANSFER,3927.03,C848040692,34911.21,30984.18,C148715166,26485.52,30412.55,0,0
590,CASH_OUT,2619.62,C736523276,21085.51,18465.89,C526627330,14623.42,17243.04,0,0
404,PAYMENT,3413.22,C623504950,44385.85,40972.63,M286776340,81591.53,85004.75,0,0
567,DEBIT,541.58,C129607933,33774.31,33232.73,C698126069,41122.51,41664.09,0,0
304,TRANSFER,6330.77,C494495897,13817.11,7486.34,C783990350,17188.09,23518.86,0,0
467,CASH_OUT,2761.79,C515030135,28573.32,25811.53,C305616814,54035.46,56797.25,0,0
740,CASH_OUT,1581.92,C446949531,1444.02,0.0,C664494315,24855.9,26437.82,0,0
88,CASH_OUT,541.41,C265147686,8295.28,7753.87,C886110278,75387.96,75929.37,0,0
10,CASH_OUT,2875.27,C492765205,48033.34,45158.07,C504677914,83411.05,86286.32,0,0
308,CASH_OUT,259.3,C822289196,4550.47,4291.17,C982900739,64829.46,65088.76,0,0
434,PAYMENT,968.23,C791684829,18700.8,17732.57,M720295855,8414.04,9382.27,0,0
164,TRANSFER,2137.01,C841714534,40075.33,37938.32,C463384216,70532.56,72669.57,0,0
239,CASH_IN,2601.82,C823468018,4967.87,2366.05,C928982111,18323.7,20925.52,0,0
317,PAYMENT,48.71,C904093160,49005.48,48956.77,M204524618,17012.43,17061.14,0,0
656,TRANSFER,27.12,C642971581,43757.89,43730.77,C331095200,14782.08,14809.2,0,0
335,PAYMENT,300.44,C788756906,21513.13,21212.69,M261555237,7143.92,7444.36,0,0
18,PAYMENT,3661.09,C856237888,46219.1,42558.01,M207042434,79239.03,82900.12,0,0
71,CASH_OUT,2098.14,C409059034,25404.55,23306.41,C989383813,11561.64,13659.78,0,0
175,CASH_OUT,2348.87,C729051791,44856.32,42507.45,C830020896,43240.5,45589.37,0,0
339,TRANSFER,2317.25,C600925285,1829.4,0.0,C787640000,37685.82,40003.07,0,0
248,CASH_IN,98.78,C399780051,30777.16,30678.38,C876166885,26339.34,26438.12,0,0
193,CASH_OUT,477.7,C343773375,40723.21,40245.51,C131693472,35904.4,36382.1,0,0
419,PAYMENT,3258.65,C802823175,20259.26,17000.61,M249125421,73229.98,76488.63,0,0
325,TRANSFER,2599.16,C640393953,9987.02,7387.86,C885586773,69872.98,72472.14,0,0
306,DEBIT,1478.28,C934632141,48551.14,47072.86,C142794887,5848.93,7327.21,0,0
204,PAYMENT,56.53,C495053697,46915.25,46858.72,M148266113,27948.9,28005.43,0,0
123,TRANSFER,1353.25,C435927747,20350.21,18996.96,C323968115,22750.17,24103.42,0,0
570,PAYMENT,717.4,C335901553,34345.12,33627.72,M328041805,38136.94,38854.34,0,0
447,PAYMENT,2992.28,C353171915,13462.7,10470.42,M401384044,97731.42,100723.7,0,0
713,DEBIT,4357.81,C624381419,39052.29,34694.48,C249678532,92680.03,97037.84,0,0
491,CASH_OUT,1756.97,C107168026,37577.67,35820.7,C572460749,67492.12,69249.09,0,0
433,PAYMENT,1296.8,C890188641,6403.56,5106.76,M962660311,76761.13,78057.93,0,0
624,CASH_OUT,802.22,C626880644,24052.65,23250.43,C326904007,66299.18,67101.4,0,0
128,PAYMENT,247.96,C487803936,35936.93,35688.97,M103976870,46486.07,46734.03,0,0
548,TRANSFER,1167.04,C597509564,23394.36,22227.32,C764679527,9270.05,10437.09,0,0
47,CASH_OUT,2838.26,C137759450,48619.9,45781.64,C106177095,64880.09,67718.35,0,0
505,TRANSFER,2747.12,C323519505,3265.73,518.61,C730286052,86121.86,88868.98,0,0
115,DEBIT,1335.88,C973224964,3696.42,2360.54,C886440651,39962.74,41298.62,0,0
416,CASH_OUT,8456.9,C699674796,14986.01,6529.11,C809512458,23143.01,31599.91,0,0
223,TRANSFER,7041.64,C677685528,6323.89,0.0,C950349291,31435.86,38477.5,0,0
636,DEBIT,5216.65,C662942561,42979.79,37763.14,C415509374,5426.74,10643.39,0,0
503,PAYMENT,1435.86,C708811402,41585.0,40149.14,M974636288,27688.92,29124.78,0,0
672,TRANSFER,3436.3,C605900429,27156.88,23720.58,C266627474,64139.32,67575.62,0,0
96,CASH_OUT,6617.68,C158134356,9331.34,2713.66,C838916222,11098.8,17716.48,0,0
107,CASH_OUT,3350.07,C263764107,17287.5,13937.43,C176567825,94645.67,97995.74,0,0
632,TRANSFER,953.62,C903463449,35580.62,34627.0,C975999105,93514.75,94468.37,0,0
613,DEBIT,181.08,C116931986,41373.79,41192.71,C350627344,30144.71,30325.79,0,0
615,TRANSFER,7930.95,C310612309,6131.83,0.0,C852576705,96630.58,104561.53,0,0
678,PAYMENT,12212.64,C799825126,7155.56,0.0,M777402513,6917.51,19130.15,0,0
698,CASH_IN,2962.49,C100621684,31694.28,28731.79,C440808510,41230.32,44192.81,0,0
32,CASH_OUT,952.13,C642254272,45088.73,44136.6,C570323174,52175.77,53127.9,0,0
493,TRANSFER,5011.73,C757732590,42494.8,37483.07,C720885450,21220.44,26232.17,0,0
66,DEBIT,7673.31,C817841729,37785.07,30111.76,C917210636,12074.92,19748.23,0,0
179,CASH_OUT,1770.29,C667037872,27475.75,25705.46,C265770444,50203.46,51973.75,0,0
443,CASH_OUT,938.64,C603374263,4636.53,3697.89,C408048975,28998.68,29937.32,0,0
549,CASH_OUT,1308.7,C396940136,49639.85,48331.15,C580618073,20234.67,21543.37,0,0
201,CASH_OUT,196.79,C420475175,11292.6,11095.81,C811005308,93467.61,93664.4,0,0
49,TRANSFER,2089.87,C542515720,39771.66,37681.79,C723503938,53532.61,55622.48,0,0
680,TRANSFER,1195.47,C673374059,30602.46,29406.99,C900353591,50712.48,51907.95,0,0
263,DEBIT,5402.09,C984816763,31225.65,25823.56,C545597940,60518.59,65920.68,0,0
133,TRANSFER,810.86,C100765828,14924.62,14113.76,C272598318,25975.73,26786.59,0,0
344,PAYMENT,26.01,C514230722,20893.04,20867.03,M193334722,18180.41,18206.42,0,0
176,TRANSFER,3345.55,C387145404,10722.43,7376.88,C294282181,97386.25,100731.8,0,0
391,PAYMENT,23.59,C904685903,36828.72,36805.13,M529069676,67810.82,67834.41,0,0
11,CASH_OUT,1978.99,C934366901,25465.81,23486.82,C936795825,12179.72,14158.71,0,0
201,PAYMENT,504.97,C402156974,15735.29,15230.32,M775135442,22402.23,22907.2,0,0
3,PAYMENT,2362.09,C346643661,23124.4,20762.31,M644122461,22425.01,24787.1,0,0
214,CASH_IN,556.26,C151651050,40806.51,40250.25,C912530101,86332.01,86888.27,0,0
307,CASH_OUT,1747.27,C694633802,9612.3,7865.03,C862582584,41995.21,43742.48,0,0
544,TRANSFER,1025.18,C438630258,12484.4,11459.22,C682522904,71012.62,72037.8,0,0
560,PAYMENT,508.93,C850924907,29902.79,29393.86,M446710154,59407.05,59915.98,0,0
327,CASH_OUT,2336.57,C307888651,41265.1,38928.53,C396570457,73340.03,75676.6,0,0
199,CASH_IN,219.49,C882178605,20566.0,20346.51,C559136288,79296.78,79516.27,0,0
601,TRANSFER,7086.32,C764058867,7274.3,187.98,C955828622,35066.75,42153.07,0,0
109,TRANSFER,3769.15,C889374650,19827.86,16058.71,C232032312,10850.05,14619.2,0,0
291,PAYMENT,6193.41,C313729227,24653.68,18460.27,M643048162,57506.59,63700.0,0,0
108,TRANSFER,113.49,C699819517,10395.77,10282.28,C844982872,54667.34,54780.83,0,0
408,TRANSFER,10.35,C228039642,8777.49,8767.14,C251603633,90827.68,90838.03,0,0
552,CASH_OUT,1112.64,C132942304,33662.36,32549.72,C642982101,77003.72,78116.36,0,0
52,TRANSFER,2402.22,C843745533,41630.83,39228.61,C450235017,14035.41,16437.63,0,0
112,CASH_OUT,705.59,C757760044,32952.06,32246.47,C548749050,88728.77,89434.36,0,0
295,PAYMENT,1997.53,C371570281,38312.07,36314.54,M237689167,66667.56,68665.09,0,0
580,PAYMENT,2333.52,C602382732,29023.94,26690.42,M650612210,28443.5,30777.02,0,0
189,PAYMENT,416.09,C713392536,41530.0,41113.91,M856672981,87131.37,87547.46,0,0
721,TRANSFER,3666.96,C427709792,12791.48,9124.52,C583278093,60325.6,63992.56,0,0
65,PAYMENT,6891.25,C106653734,7747.21,855.96,M143592883,42224.96,42224.96,1,0
574,CASH_IN,2560.02,C927377244,42639.73,40079.71,C195016823,62066.18,64626.2,0,0
465,CASH_OUT,7389.02,C432464875,24595.92,17206.9,C962456099,75716.73,83105.75,0,0
258,CASH_OUT,711.35,C437419401,19959.81,19248.46,C600894869,61230.58,61941.93,0,0
646,CASH_OUT,97.99,C123944653,20919.58,20821.59,C319223610,3582.45,3680.44,0,0
634,PAYMENT,715.67,C184449935,19321.81,18606.14,M385485844,9368.14,10083.81,0,0
331,DEBIT,2616.1,C284867534,31093.2,28477.1,C782171206,69910.04,72526.14,0,0
501,CASH_IN,2280.99,C897873672,6564.13,4283.14,C704779513,55720.48,58001.47,0,0
683,PAYMENT,782.91,C806951457,13745.36,12962.45,M182611433,13329.73,14112.64,0,0
210,CASH_IN,1315.82,C541448705,8791.27,7475.45,C118717600,40643.16,41958.98,0,0
89,PAYMENT,1150.72,C274275044,31646.35,30495.63,M324871202,10912.68,12063.4,0,0
679,PAYMENT,7515.71,C108135021,38328.53,30812.82,M116545265,88186.11,95701.82,0,0
28,TRANSFER,948.43,C140518153,19981.89,19033.46,C802307397,10103.1,11051.53,0,0
238,CASH_IN,541.43,C384458127,37368.93,36827.5,C743487502,11040.48,11581.91,0,0
336,CASH_OUT,2089.55,C531208962,31625.7,0.0,C488693857,35265.69,35265.69,1,0
63,CASH_OUT,338.33,C447730366,811.87,473.54,C981631526,37063.67,37402.0,0,0
553,PAYMENT,1777.53,C195917472,1390.82,0.0,M617123216,1556.3,3333.83,0,0
500,PAYMENT,2908.44,C447272235,47138.03,44229.59,M415780958,78289.15,81197.59,0,0
541,DEBIT,7178.33,C391900878,5584.87,0.0,C828071866,9733.24,16911.57,0,0
469,TRANSFER,5575.03,C766958052,11863.48,6288.45,C195575313,35884.63,41459.66,0,0
592,PAYMENT,4605.52,C159014493,3561.36,0.0,M483546063,87692.03,92297.55,0,0
51,PAYMENT,1256.66,C686929463,46336.45,45079.79,M146202878,25052.9,26309.56,0,0
112,PAYMENT,5615.19,C477218101,45132.66,39517.47,M340197872,52468.61,58083.8,0,0
301,CASH_OUT,3157.58,C893449422,49111.76,45954.18,C909270030,85601.68,88759.26,0,0
90,CASH_OUT,1461.37,C138971973,38735.36,37273.99,C515073704,11934.91,13396.28,0,0
229,TRANSFER,2080.73,C788986241,13088.03,11007.3,C156463944,56763.23,58843.96,0,0
150,PAYMENT,1437.24,C403821613,35093.59,33656.35,M866851680,90113.59,91550.83,0,0
138,PAYMENT,552.84,C282099944,28830.13,28277.29,M724206048,54571.08,55123.92,0,0
135,PAYMENT,1507.27,C341872065,19860.3,18353.03,M973044455,98948.53,100455.8,0,0
457,CASH_OUT,4122.98,C531715700,36780.95,32657.97,C438010289,9857.51,13980.49,0,0
601,TRANSFER,780.12,C437605820,17528.27,16748.15,C787913479,36695.65,37475.77,0,0
494,PAYMENT,2561.49,C747620304,24088.22,21526.73,M606881709,74314.84,76876.33,0,0
527,PAYMENT,2019.52,C950685986,8903.91,6884.39,M361609036,94111.38,96130.9,0,0
333,TRANSFER,6322.73,C700588501,34652.74,28330.01,C145622159,63355.92,69678.65,0,0
362,CASH_OUT,3432.72,C614150770,8211.71,4778.99,C320017628,7712.64,11145.36,0,0
174,PAYMENT,1126.16,C102330757,3764.68,2638.52,M513623125,133.38,1259.54,0,0
602,TRANSFER,2067.28,C729578280,2614.98,547.7,C966759193,39968.92,42036.2,0,0
213,TRANSFER,6058.76,C317163945,38034.32,31975.56,C469679835,4749.22,10807.98,0,0
343,CASH_OUT,647.01,C904862699,49117.04,48470.03,C307909003,20666.93,21313.94,0,0
61,DEBIT,1613.43,C726491094,6479.36,4865.93,C255050646,60415.29,62028.72,0,0
732,PAYMENT,631.55,C128522510,14308.85,13677.3,M953802817,60748.29,61379.84,0,0
61,DEBIT,1360.04,C358127268,26946.42,25586.38,C508427373,29354.92,30714.96,0,0
678,CASH_OUT,154.97,C667278487,8080.8,7925.83,C656029635,2122.39,2277.36,0,0
524,PAYMENT,5223.09,C191220283,39994.76,34771.67,M897940991,24468.55,29691.64,0,0
216,CASH_OUT,9574.87,C398030849,40012.99,30438.12,C184206537,91344.13,100919.0,0,0
589,TRANSFER,2102.22,C382471717,35785.15,33682.93,C622519338,57983.92,60086.14,0,0
624,CASH_IN,2024.01,C908030559,33329.34,31305.33,C228379312,58658.16,60682.17,0,0
578,PAYMENT,7803.9,C422846373,30283.4,22479.5,M133169242,89667.12,97471.02,0,0
694,TRANSFER,1254.06,C901038018,10689.82,9435.76,C751891757,26663.34,27917.4,0,0
423,CASH_IN,2431.15,C858542702,26113.59,23682.44,C917106578,90533.92,92965.07,0,0
716,PAYMENT,4544.02,C445133663,20540.0,15995.98,M827302556,13486.21,18030.23,0,0
423,TRANSFER,1766.75,C893741128,29033.17,27266.42,C539058694,48317.16,50083.91,0,0
371,CASH_OUT,630.96,C556623663,20961.54,20330.58,C570009516,6333.29,6964.25,0,0
206,CASH_OUT,4192.63,C359597750,17610.97,13418.34,C621668471,7182.55,11375.18,0,0
286,CASH_OUT,795.67,C674421538,26767.39,25971.72,C175480163,91985.68,92781.35,0,0
105,TRANSFER,4646.16,C931942760,3075.91,0.0,C411285364,78390.2,83036.36,0,0
688,PAYMENT,7238.53,C955654544,46242.72,39004.19,M970926631,21741.63,28980.16,0,0
723,TRANSFER,1979.42,C211761652,40072.13,38092.71,C673464259,35181.97,37161.39,0,0
543,PAYMENT,131.39,C539534153,26237.05,26105.66,M704735830,47040.34,47171.73,0,0
242,PAYMENT,7792.29,C770447997,39884.82,32092.53,M813245197,58073.49,65865.78,0,0
491,TRANSFER,4454.44,C222125560,13305.48,8851.04,C571030888,5920.84,10375.28,0,0
665,PAYMENT,317.09,C463558658,11083.8,10766.71,M375028436,65019.55,65336.64,0,0
708,PAYMENT,2486.5,C153625096,42000.85,39514.35,M646924228,30981.81,33468.31,0,0
498,PAYMENT,953.08,C796891978,17269.95,16316.87,M127018677,74353.8,75306.88,0,0
435,CASH_OUT,1007.43,C234672233,5907.36,4899.93,C765623430,82934.88,83942.31,0,0
484,TRANSFER,2175.58,C981539251,17437.75,15262.17,C947403790,37549.85,39725.43,0,0
447,TRANSFER,3115.95,C932973501,15351.58,12235.63,C203364644,95745.1,98861.05,0,0
384,PAYMENT,33.24,C798731434,9478.61,9445.37,M453381377,87136.22,87169.46,0,0
510,PAYMENT,419.17,C934602819,37325.24,36906.07,M106014755,13409.29,13828.46,0,0
170,TRANSFER,5832.5,C922876419,27694.6,21862.1,C233378775,73371.28,79203.78,0,0
323,PAYMENT,1712.95,C921726278,33234.79,31521.84,M430079295,97763.99,99476.94,0,0
474,CASH_OUT,1697.58,C739688852,11122.07,9424.49,C100270817,25668.52,27366.1,0,0
232,PAYMENT,4591.38,C444843581,11766.82,7175.44,M871866659,83901.85,88493.23,0,0
696,TRANSFER,351.36,C302670969,43246.99,42895.63,C865362870,11449.96,11801.32,0,0
359,TRANSFER,3131.48,C286360827,17415.06,14283.58,C231700605,48819.22,51950.7,0,0
275,PAYMENT,1769.19,C280021120,46475.74,44706.55,M958463807,96412.39,98181.58,0,0
32,PAYMENT,3388.01,C471993284,10638.17,7250.16,M787987022,2107.57,5495.58,0,0
177,CASH_OUT,2847.87,C479660976,29834.59,26986.72,C279663490,60763.16,63611.03,0,0
65,TRANSFER,2750.16,C693962904,40742.88,37992.72,C898168181,26287.89,29038.05,0,0
710,CASH_OUT,4850.51,C713419720,24443.01,19592.5,C991598603,77177.76,82028.27,0,0
27,PAYMENT,2005.61,C850497247,38528.6,36522.99,M515129997,27676.11,29681.72,0,0
663,CASH_OUT,1314.99,C220094432,49464.55,48149.56,C513371811,83607.15,84922.14,0,0
479,PAYMENT,558.16,C602546466,9661.96,9103.8,M699790504,62301.85,62860.01,0,0
268,PAYMENT,1058.9,C549599475,8086.26,7027.36,M352257881,6478.68,7537.58,0,0
597,PAYMENT,5104.18,C109260976,14533.16,9428.98,M175135169,15570.12,20674.3,0,0
66,PAYMENT,1034.23,C465848002,2598.54,1564.31,M565939390,91280.18,92314.41,0,0
133,CASH_OUT,10575.9,C922207246,18457.72,7881.82,C850905796,76118.23,86694.13,0,0
366,PAYMENT,2346.16,C720706837,42887.69,40541.53,M906134206,26351.3,28697.46,0,0
82,CASH_OUT,4223.06,C410376329,44505.28,40282.22,C898212119,71652.48,75875.54,0,0
328,PAYMENT,1704.4,C167726015,10007.87,8303.47,M855800111,38206.04,39910.44,0,0
98,TRANSFER,2662.3,C823448783,19532.45,16870.15,C148780402,94465.13,97127.43,0,0
585,DEBIT,11403.15,C801816911,37753.32,26350.17,C646532058,5077.48,16480.63,0,0
327,TRANSFER,1739.22,C668965379,5829.92,4090.7,C202832351,83134.03,84873.25,0,0
542,CASH_OUT,769.14,C983227605,25800.46,25031.32,C132626358,12303.41,13072.55,0,0
125,PAYMENT,2628.68,C809942942,31863.53,29234.85,M141704850,87722.1,90350.78,0,0
210,PAYMENT,6307.08,C756053055,26589.05,20281.97,M727893668,99434.51,105741.59,0,0
725,TRANSFER,48.37,C180915779,45614.66,45566.29,C857657301,89223.32,89271.69,0,0
133,DEBIT,12255.73,C905884312,19877.77,7622.04,C622341020,96322.16,108577.89,0,0
503,PAYMENT,1971.16,C224971470,30864.21,28893.05,M945998909,22882.19,24853.35,0,0
157,CASH_OUT,4021.66,C271085738,28906.63,24884.97,C975128071,59656.11,63677.77,0,0
559,DEBIT,319.54,C604981666,3913.57,3594.03,C468302283,84519.46,84839.0,0,0
382,CASH_IN,866.52,C875962157,40148.39,39281.87,C241004331,60843.61,61710.13,0,0
22,CASH_IN,9453.02,C523144857,30709.98,21256.96,C504355516,21261.53,30714.55,0,0
595,CASH_OUT,853.86,C949916179,26496.55,25642.69,C177219484,3108.4,3962.26,0,0
419,PAYMENT,1333.49,C935143757,28255.95,26922.46,M919101896,16140.19,17473.68,0,0
472,DEBIT,828.7,C392671745,7221.44,6392.74,C514027443,76827.45,77656.15,0,0
234,DEBIT,1584.98,C896819957,10882.97,9297.99,C171395123,47689.72,49274.7,0,0
572,TRANSFER,438.07,C242603512,42698.99,42260.92,C562644108,29380.8,29818.87,0,0
454,PAYMENT,1782.5,C378456680,36313.95,34531.45,M506926962,74900.85,76683.35,0,0
700,TRANSFER,891.12,C982948122,7220.28,6329.16,C371451291,77105.28,77996.4,0,0
570,PAYMENT,4225.2,C907375591,39980.18,35754.98,M410881798,89468.07,93693.27,0,0
162,TRANSFER,1239.77,C816269813,28818.08,27578.31,C578105236,38540.21,39779.98,0,0
301,CASH_OUT,3939.22,C384326374,15030.52,11091.3,C731896855,45518.36,49457.58,0,0
306,CASH_OUT,2571.34,C557658470,16086.57,13515.23,C534868814,78313.46,80884.8,0,0
2,CASH_OUT,6170.53,C686308503,7347.93,1177.4,C566198044,37965.09,44135.62,0,0
271,TRANSFER,4165.05,C604038355,4163.39,0.0,C307977372,95846.52,100011.57,0,0
421,TRANSFER,5789.58,C316979766,31490.03,25700.45,C160306782,61830.5,67620.08,0,0
143,CASH_IN,1869.48,C626257886,23502.15,21632.67,C102587785,27639.25,29508.73,0,0
700,CASH_OUT,6122.44,C794626258,21446.23,15323.79,C508043271,35165.35,41287.79,0,0
736,CASH_OUT,425.28,C331002912,5519.77,5094.49,C406041915,35939.94,36365.22,0,0
692,CASH_OUT,225.55,C209754558,34697.56,34472.01,C596332740,7721.6,7947.15,0,0
535,CASH_OUT,1871.49,C796693978,40111.25,38239.76,C195203218,43323.38,45194.87,0,0
37,DEBIT,4377.44,C790901474,8080.47,3703.03,C685932862,21093.92,25471.36,0,0
107,TRANSFER,601.2,C848020608,29758.69,29157.49,C413910039,51695.97,52297.17,0,0
297,TRANSFER,8658.56,C516942281,9395.15,0.0,C209513472,62604.29,62604.29,1,0
741,TRANSFER,517.16,C265332667,12001.34,11484.18,C573730061,29539.28,30056.44,0,0
97,CASH_OUT,3088.5,C892952444,12971.45,9882.95,C443300693,80451.38,83539.88,0,0
281,DEBIT,6171.29,C913130636,30961.75,24790.46,C649332212,60328.63,66499.92,0,0
110,TRANSFER,8411.86,C107496706,23451.36,15039.5,C686022981,33559.77,41971.63,0,0
549,PAYMENT,2712.43,C752737897,14544.81,11832.38,M857390872,96051.48,98763.91,0,0
552,TRANSFER,2139.51,C977683998,3550.63,1411.12,C103227361,29599.12,31738.63,0,0
597,CASH_IN,243.14,C526897157,19503.43,19260.29,C914177731,29891.31,30134.45,0,0
188,PAYMENT,55.02,C711755741,11194.3,11139.28,M184736622,62798.72,62853.74,0,0
488,TRANSFER,10634.11,C462460509,17932.5,7298.39,C539184955,48078.62,58712.73,0,0
354,PAYMENT,806.78,C735813584,26667.69,25860.91,M953033972,83515.92,83515.92,1,0
19,DEBIT,192.46,C934146970,46956.35,46763.89,C199348560,52258.34,52450.8,0,0
393,TRANSFER,1938.07,C458303888,31736.58,29798.51,C306118684,27962.2,29900.27,0,0
261,TRANSFER,942.09,C349685710,46118.15,45176.06,C736059560,78818.91,79761.0,0,0
410,PAYMENT,1111.34,C362631011,40408.91,39297.57,M576371176,88969.6,90080.94,0,0
403,CASH_OUT,1096.47,C702048618,10039.7,8943.23,C139041285,31394.87,32491.34,0,0
670,PAYMENT,719.84,C342014654,23118.13,22398.29,M144444315,89266.87,89986.71,0,0
484,TRANSFER,8585.16,C700174614,19572.45,10987.29,C525709174,30080.4,38665.56,0,0
304,TRANSFER,775.46,C852296054,21499.94,20724.48,C344261986,83773.84,84549.3,0,0
624,TRANSFER,2040.74,C417249351,13194.34,11153.6,C428692948,79342.92,81383.66,0,0
656,CASH_OUT,686.57,C642706755,39210.03,38523.46,C672974063,16614.21,17300.78,0,0
18,PAYMENT,3592.24,C146918292,39270.44,35678.2,M974234306,2381.81,5974.05,0,0
184,PAYMENT,655.23,C117259541,13581.72,12926.49,M466932897,76018.45,76673.68,0,0
405,CASH_OUT,2389.04,C689405751,28441.25,26052.21,C953980575,63896.58,66285.62,0,0
131,CASH_OUT,4493.81,C489090826,38394.83,33901.02,C630934409,6513.54,11007.35,0,0
479,PAYMENT,797.37,C603298009,17913.48,17116.11,M397757358,96723.92,97521.29,0,0
8,PAYMENT,4069.45,C604728729,38021.94,33952.49,M481362075,15813.46,19882.91,0,0
705,CASH_OUT,247.62,C859441406,39917.76,39670.14,C155005632,33100.3,33347.92,0,0
318,PAYMENT,314.39,C198592549,22707.1,22392.71,M668330763,76740.65,77055.04,0,0
391,CASH_IN,1284.5,C430318070,15659.13,14374.63,C573109353,13954.79,15239.29,0,0
519,CASH_OUT,1311.09,C853193630,39353.2,38042.11,C535904025,27872.63,29183.72,0,0
136,CASH_OUT,1821.66,C776441025,35835.15,34013.49,C858755188,73022.29,74843.95,0,0
531,CASH_OUT,64.93,C516485664,35515.63,35450.7,C851904426,96444.09,96509.02,0,0
651,TRANSFER,316.47,C260235286,29491.94,29175.47,C180149633,98677.54,98994.01,0,0
367,TRANSFER,30.82,C260102261,18133.13,18102.31,C697616532,60278.88,60309.7,0,0
489,TRANSFER,7731.33,C866949111,1482.22,0.0,C182945798,48724.12,56455.45,0,0
689,CASH_OUT,944.82,C326064438,45641.15,44696.33,C552196959,42899.52,43844.34,0,0
11,CASH_OUT,2917.44,C992190499,46589.51,43672.07,C895893013,20879.61,23797.05,0,0
553,PAYMENT,2349.05,C626868998,7496.85,5147.8,M601029896,77259.34,79608.39,0,0
446,CASH_OUT,3229.81,C934870702,20162.87,16933.06,C666953977,16882.75,20112.56,0,0
114,TRANSFER,5365.8,C383438692,45835.63,40469.83,C589521069,71778.71,77144.51,0,0
692,PAYMENT,668.65,C631630497,33976.5,33307.85,M144381273,17482.43,18151.08,0,0
706,TRANSFER,1391.73,C133308805,11420.66,10028.93,C279259253,34911.9,36303.63,0,0
196,PAYMENT,1000.4,C737123463,15621.84,14621.44,M809364037,9534.66,10535.06,0,0
737,CASH_OUT,220.16,C251909392,11039.1,10818.94,C417140711,27652.5,27872.66,0,0
323,PAYMENT,86.12,C528260674,10869.0,10782.88,M385635864,88082.84,88168.96,0,0
512,TRANSFER,3623.18,C173032452,39916.03,36292.85,C327261422,36505.92,40129.1,0,0
628,CASH_OUT,350.94,C669504315,45211.13,44860.19,C549179027,97607.24,97958.18,0,0
662,DEBIT,43.71,C586225345,25878.97,25835.26,C976055621,13369.36,13413.07,0,0
630,PAYMENT,1447.46,C681367548,46578.0,45130.54,M621017050,11437.26,12884.72,0,0
165,CASH_OUT,977.51,C533917068,48399.49,47421.98,C457562359,8637.35,9614.86,0,0
252,TRANSFER,175.98,C725207978,29700.71,29524.73,C663258828,10021.19,10197.17,0,0
44,PAYMENT,137.43,C639238466,15443.51,15306.08,M547481065,18077.41,18214.84,0,0
470,PAYMENT,6114.11,C443624824,10823.07,4708.96,M588527155,54416.95,60531.06,0,0
489,CASH_OUT,7024.96,C186795835,20369.75,13344.79,C528126493,37314.7,44339.66,0,0
181,CASH_OUT,1650.85,C701643979,33484.47,31833.62,C106999964,70381.88,72032.73,0,0
77,TRANSFER,4719.37,C449476632,22410.48,17691.11,C361495342,25498.77,30218.14,0,0
374,PAYMENT,4029.76,C640688932,49663.06,45633.3,M845889921,26636.25,30666.01,0,0
628,PAYMENT,2169.9,C949812143,15756.13,13586.23,M711061087,37489.53,39659.43,0,0
67,CASH_OUT,3478.78,C464293005,39070.61,35591.83,C628924640,16406.25,19885.03,0,0
525,CASH_OUT,6672.56,C364461064,35224.75,28552.19,C702829912,55543.64,62216.2,0,0
92,CASH_OUT,2093.54,C585870207,36554.91,34461.37,C799864431,6308.79,8402.33,0,0
651,TRANSFER,1796.91,C212868638,28785.2,26988.29,C602512693,13722.95,15519.86,0,0
244,TRANSFER,13.87,C300744695,47452.28,47438.41,C157572838,75758.2,75772.07,0,0
341,PAYMENT,1957.99,C481637863,42528.79,40570.8,M298609269,32400.53,34358.52,0,0
304,PAYMENT,4257.53,C866753552,46661.98,42404.45,M916243310,30385.52,34643.05,0,0
398,PAYMENT,3594.8,C176326078,33734.45,30139.65,M274617175,68894.87,72489.67,0,0
703,CASH_IN,2599.71,C238284301,3442.67,842.96,C601546965,60031.97,62631.68,0,0
448,CASH_OUT,67.23,C225913413,6684.26,6617.03,C461420528,11070.63,11137.86,0,0
97,CASH_OUT,6492.85,C215725618,47547.62,41054.77,C329277604,50462.76,56955.61,0,0
331,PAYMENT,1406.38,C561106624,22590.73,21184.35,M623410628,45419.5,46825.88,0,0
205,PAYMENT,2123.87,C975774836,35448.04,33324.17,M816034002,13836.65,15960.52,0,0
449,TRANSFER,1272.62,C109724360,3907.53,2634.91,C816452686,14233.73,15506.35,0,0
418,TRANSFER,1077.65,C859477335,35652.41,34574.76,C596967734,37657.15,38734.8,0,0
