student_id,career_label,cgpa,tenth_percentage,twelfth_percentage,aptitude_quant,aptitude_logical,aptitude_verbal,aptitude_technical,aptitude_total,num_projects,project_complexity,num_certifications,cert_relevance,interest_match,domain_match,skill_python,skill_java,skill_c,skill_cpp,skill_javascript,skill_typescript,skill_html,skill_css,skill_react,skill_nextjs,skill_nodejs,skill_fastapi,skill_restapi,skill_sql,skill_mysql,skill_postgresql,skill_mongodb,skill_pandas,skill_numpy,skill_statistics,skill_powerbi,skill_tableau,skill_sklearn,skill_tensorflow,skill_pytorch,skill_machine_learning,skill_deep_learning,skill_aws,skill_gcp,skill_azure,skill_docker,skill_kubernetes,skill_git,skill_linux,skill_dsa
4125,Backend Developer,7.31,76.1,82.7,54.2,76.6,69.9,75.9,69.2,4,2,2,1,1,1,1,0,0,1,0,0,1,0,1,0,0,2,3,0,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
4126,Backend Developer,6.75,85.0,86.1,85.1,76.3,46.5,77.6,71.4,2,1,0,0,1,0,3,0,0,0,0,0,1,1,0,0,2,1,0,2,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4127,Backend Developer,8.36,90.8,76.9,93.1,72.8,61.3,72.1,74.8,1,2,2,1,1,1,3,0,0,0,0,0,0,1,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1
4128,Backend Developer,7.85,86.2,82.9,88.1,49.5,89.6,73.3,75.1,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2,0,3,0,3,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4129,Backend Developer,6.49,81.9,80.9,79.0,94.4,69.5,71.0,78.5,2,3,2,0,1,1,3,0,1,0,0,0,0,0,0,0,3,2,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
4130,Backend Developer,7.41,90.5,79.9,86.9,68.6,71.3,91.5,79.6,2,2,1,0,1,1,2,1,0,2,0,0,0,1,0,1,2,1,2,1,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
4131,Backend Developer,6.26,90.4,73.5,62.9,70.5,56.2,64.4,63.5,2,1,1,1,0,1,2,0,0,0,0,2,0,0,0,0,3,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
4132,Backend Developer,7.91,71.2,72.2,57.2,75.6,61.7,74.2,67.2,4,2,3,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,3,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4133,Backend Developer,7.53,82.2,73.0,76.7,70.6,54.2,88.5,72.5,3,2,1,1,0,1,2,0,0,0,1,0,0,0,0,2,2,0,1,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,Backend Developer,7.74,82.3,85.2,65.9,67.7,85.2,66.9,71.4,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4135,Backend Developer,7.21,80.4,77.5,51.6,81.8,91.5,89.3,78.5,2,2,1,1,1,1,3,0,0,2,0,0,0,0,0,0,2,1,2,0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3,0,2,1,0
4136,Backend Developer,8.09,65.4,76.3,93.5,84.5,67.2,86.3,82.9,4,2,1,1,1,0,3,0,0,0,0,1,0,2,0,0,2,0,3,1,3,3,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0
4137,Backend Developer,7.71,90.5,71.3,71.0,75.7,49.6,55.2,62.9,4,2,2,1,1,1,2,0,0,1,0,0,1,0,0,0,3,1,0,3,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
4138,Backend Developer,7.96,85.5,69.9,73.1,75.5,58.8,67.2,68.6,4,2,1,1,1,1,3,1,0,0,0,2,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
4139,Backend Developer,7.09,76.5,78.9,85.4,80.7,58.3,62.9,71.8,1,3,2,1,0,1,2,1,0,0,2,0,1,1,1,0,2,3,3,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4140,Backend Developer,6.3,81.3,86.3,72.4,90.9,49.2,57.5,67.5,1,3,1,1,1,1,2,1,0,1,0,0,0,0,1,1,1,3,3,0,1,2,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4141,Backend Developer,8.12,79.8,85.9,86.8,83.3,76.3,83.7,82.5,1,1,3,0,0,0,3,0,0,0,0,0,1,0,2,0,3,2,3,2,3,3,0,1,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0
4142,Backend Developer,7.71,92.2,75.7,83.3,62.8,100.0,90.7,85.3,1,3,1,0,1,0,3,0,0,0,0,0,0,0,2,0,1,3,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0
4143,Backend Developer,7.36,70.2,81.8,82.3,61.7,50.2,82.9,69.3,3,3,2,1,0,1,3,0,0,0,1,1,2,0,0,0,3,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4144,Backend Developer,5.83,84.3,90.2,58.7,58.3,50.1,76.5,60.9,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4145,Backend Developer,6.83,84.3,59.9,87.2,50.4,63.9,81.5,70.8,1,2,2,1,1,1,3,0,0,0,0,0,1,0,0,0,0,3,2,2,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0,1,0,0
4146,Backend Developer,7.97,70.0,91.6,69.8,76.8,73.2,84.6,76.1,3,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4147,Backend Developer,7.24,86.2,88.8,69.9,53.3,75.4,78.6,69.3,4,2,2,0,1,1,3,0,0,0,2,0,0,0,0,0,0,3,3,3,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,2
4148,Backend Developer,7.75,74.8,85.9,64.1,74.4,55.0,90.2,70.9,1,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3,3,3,1,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,3,0,0,0,2
4149,Backend Developer,6.88,78.2,84.1,74.0,71.0,73.3,83.9,75.6,1,2,2,1,1,1,3,0,0,0,0,0,1,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0
4150,Backend Developer,9.18,94.5,73.0,78.7,69.3,71.4,67.3,71.7,1,2,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
4151,Backend Developer,7.61,82.5,75.5,98.3,83.6,69.5,85.0,84.1,3,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4152,Backend Developer,7.55,92.9,87.0,68.7,82.7,73.5,75.4,75.1,4,2,1,0,1,1,3,0,0,1,0,1,0,0,1,1,2,3,3,0,3,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0
4153,Backend Developer,7.46,92.1,86.8,59.4,73.2,89.8,81.8,76.0,1,3,2,0,0,1,2,0,0,0,0,0,0,0,1,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1
4154,Backend Developer,5.5,78.2,81.0,85.0,69.5,80.8,47.2,70.6,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
4155,Backend Developer,8.96,77.4,76.5,74.3,49.5,74.9,62.2,65.2,2,2,1,1,1,1,3,0,0,0,0,0,0,0,0,1,2,2,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,1,0,0,0
4156,Backend Developer,7.63,66.0,76.2,77.4,70.9,74.7,75.4,74.6,3,3,0,0,1,1,3,0,0,2,1,0,1,2,0,1,0,3,3,3,2,3,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4157,Backend Developer,7.13,73.9,79.5,59.8,63.9,74.7,60.2,64.6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
4158,Backend Developer,8.09,86.0,74.1,63.2,49.3,74.5,73.0,65.0,0,2,1,1,1,0,2,0,0,1,0,0,0,0,0,1,2,1,3,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0
4159,Backend Developer,7.66,82.0,88.3,74.0,60.0,67.5,94.3,74.0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4160,Backend Developer,7.92,84.8,82.4,66.4,79.3,82.6,54.5,70.7,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0
4161,Backend Developer,6.37,82.3,82.8,67.5,69.3,70.7,63.8,67.8,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2
4162,Backend Developer,8.28,86.4,84.0,64.8,64.3,59.1,94.2,70.6,2,3,2,0,1,1,3,0,0,0,0,1,0,0,0,0,2,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
4163,Backend Developer,7.26,89.7,78.4,81.9,65.7,61.3,62.8,67.9,2,2,2,1,1,1,3,0,0,0,0,0,1,1,0,0,3,2,2,1,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
4164,Backend Developer,8.39,87.7,88.1,72.9,100.0,80.3,63.9,80.4,3,2,0,0,1,1,3,0,1,0,0,0,0,0,0,1,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4165,Backend Developer,8.13,90.1,90.9,81.0,64.5,66.8,67.7,70.0,3,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4166,Backend Developer,8.0,80.0,92.0,94.5,99.1,61.0,69.7,81.1,1,2,1,0,1,1,1,0,0,1,0,2,0,0,0,2,2,2,3,3,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4167,Backend Developer,6.75,75.8,65.5,64.2,78.6,59.0,95.9,74.4,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,3,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4168,Backend Developer,7.89,90.7,88.5,77.7,66.1,74.8,74.5,73.3,2,3,1,1,1,1,3,0,0,0,1,1,0,0,0,0,1,2,2,2,2,2,1,0,2,2,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0
4169,Backend Developer,7.86,86.7,85.7,68.4,67.3,64.3,86.1,71.5,3,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
4170,Backend Developer,7.63,85.1,84.3,87.8,82.0,71.0,71.1,78.0,4,3,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,2,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4171,Backend Developer,7.85,88.0,80.5,72.2,82.0,68.0,46.3,67.1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,3,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4172,Backend Developer,8.65,85.8,83.2,77.6,65.2,74.0,60.8,69.4,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4173,Backend Developer,7.24,85.3,76.6,85.2,63.3,66.9,78.7,73.5,2,2,0,0,1,1,3,0,2,1,0,0,0,0,0,0,2,2,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
4174,Backend Developer,8.7,91.6,81.3,70.1,43.6,56.5,60.3,57.6,3,3,2,1,1,0,3,0,0,0,0,1,0,0,0,1,1,2,2,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0
4175,Backend Developer,8.66,78.9,86.2,87.8,67.1,41.9,71.9,67.2,3,1,2,1,1,1,3,0,0,0,0,0,2,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
4176,Backend Developer,8.62,84.7,77.7,63.6,70.5,56.6,68.6,64.8,1,2,3,1,1,1,2,0,0,0,0,0,1,0,0,0,2,2,3,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
4177,Backend Developer,8.46,68.2,85.0,70.1,58.6,81.1,69.5,69.8,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,3,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4178,Backend Developer,8.58,87.5,87.3,87.3,82.6,80.7,73.0,80.9,4,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2,3,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4179,Backend Developer,7.76,85.9,83.4,69.4,84.5,59.0,60.4,68.3,3,3,2,1,1,0,3,0,0,0,0,0,2,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1
4180,Backend Developer,7.03,93.7,69.8,51.8,61.6,66.9,91.0,67.8,3,3,3,1,1,1,3,0,0,0,2,0,0,2,0,0,3,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4181,Backend Developer,8.2,88.7,92.4,89.5,71.0,62.9,68.2,72.9,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
4182,Backend Developer,7.69,78.0,78.8,71.3,41.1,53.5,66.1,58.0,3,3,3,1,1,1,1,0,0,1,0,0,0,1,0,0,2,2,2,3,2,3,0,0,0,0,0,3,2,0,0,2,0,0,0,0,3,0,0,0,0
4183,Backend Developer,7.34,84.8,82.9,60.7,57.5,75.3,86.2,69.9,1,2,2,1,0,1,3,0,0,1,1,0,0,0,1,0,0,2,3,2,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4184,Backend Developer,8.69,82.9,76.2,82.2,60.3,67.3,100.0,78.6,4,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,2,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
4185,Backend Developer,8.91,83.9,87.9,91.8,74.7,75.5,77.1,79.8,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4186,Backend Developer,7.95,76.9,87.3,83.4,53.3,79.3,77.9,73.5,4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,3,3,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4187,Backend Developer,7.76,86.7,80.3,83.1,75.5,58.6,72.5,72.4,2,1,1,1,1,0,2,1,2,0,0,0,0,0,0,0,3,2,2,3,2,3,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
4188,Backend Developer,7.55,86.4,82.6,63.5,79.6,60.6,61.8,66.4,2,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4189,Backend Developer,7.19,95.4,71.7,64.8,80.7,74.2,78.3,74.5,1,1,1,1,1,1,1,0,1,0,0,2,0,0,0,0,0,3,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0
4190,Backend Developer,7.39,94.9,82.0,74.0,69.5,76.5,80.5,75.1,2,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
4191,Backend Developer,7.95,96.8,77.8,67.3,72.6,74.7,76.9,72.9,2,2,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2,0,3,2,3,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0
4192,Backend Developer,8.07,84.0,86.7,80.8,74.7,55.4,77.3,72.0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,3,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4193,Backend Developer,6.96,96.7,83.7,80.6,62.8,72.6,72.8,72.2,0,1,3,0,0,1,2,0,1,0,0,0,0,0,0,0,3,2,2,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
4194,Backend Developer,8.03,86.0,72.6,71.9,74.3,70.1,69.9,71.5,1,3,2,0,1,0,2,0,1,0,1,0,0,0,0,0,1,3,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,2,0,0,0
4195,Backend Developer,6.84,85.5,84.9,76.7,67.3,42.4,65.7,63.0,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,2,0,0
4196,Backend Developer,8.9,83.1,77.8,58.7,64.8,72.5,81.6,69.4,2,2,2,1,1,1,1,0,0,0,1,0,0,0,1,0,3,1,2,3,2,2,0,0,0,0,1,1,0,0,1,1,0,1,2,0,2,0,2,0,0
4197,Backend Developer,7.26,77.9,93.5,97.2,66.0,58.3,89.7,77.8,3,3,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4198,Backend Developer,8.03,75.6,84.2,52.3,68.9,83.7,63.6,67.1,2,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,3,3,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,Backend Developer,7.92,87.0,81.9,42.0,61.4,57.6,64.0,56.2,2,2,1,1,1,1,2,1,0,1,0,0,1,0,0,1,3,2,1,3,0,0,1,0,0,0,0,2,0,1,2,1,0,0,0,1,0,0,1,0,0
4200,Backend Developer,7.6,86.1,81.9,71.7,91.5,85.3,69.0,79.4,2,3,1,1,1,1,2,1,0,0,0,0,0,1,0,0,2,3,3,0,1,3,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4201,Backend Developer,8.49,76.9,86.8,63.7,82.7,82.5,92.0,80.2,1,3,1,1,0,1,3,1,0,0,0,0,0,0,0,0,1,3,0,0,1,2,1,0,1,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0
4202,Backend Developer,8.65,84.3,73.5,80.6,74.2,43.6,68.1,66.6,4,3,1,1,1,1,0,0,0,0,0,0,0,1,1,0,3,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4203,Backend Developer,8.13,74.5,79.6,79.8,99.8,70.9,86.3,84.2,2,3,0,0,0,1,0,1,2,0,0,2,0,0,1,0,3,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4204,Backend Developer,7.46,74.7,67.4,60.1,62.9,58.4,68.2,62.4,2,2,2,0,0,1,0,1,0,2,0,0,1,0,3,0,3,3,1,1,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0
4205,Backend Developer,7.93,80.7,83.5,49.2,77.7,70.9,62.7,65.1,2,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,2,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
4206,Backend Developer,8.52,78.4,95.5,72.1,81.0,63.8,79.4,74.1,4,2,3,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,3,0,2,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0
4207,Backend Developer,7.35,90.3,87.5,59.2,76.1,70.2,61.0,66.6,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,1,0,0,0,0,0,0,2,2,0,2,0,3,0,0,0,0
4208,Backend Developer,6.79,76.6,77.6,98.9,68.2,72.8,70.6,77.6,3,3,2,1,1,0,2,0,0,0,0,0,0,1,0,0,2,3,3,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
4209,Backend Developer,7.66,86.1,90.6,79.6,72.9,51.7,80.6,71.2,1,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,3,3,2,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4210,Backend Developer,8.58,90.0,70.1,85.2,78.9,77.0,63.5,76.2,3,2,1,1,1,0,3,0,0,0,0,0,0,0,2,0,0,3,1,2,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0
4211,Backend Developer,7.33,78.6,83.5,94.6,71.1,75.0,80.3,80.2,4,3,2,1,1,1,0,1,0,0,0,0,1,0,2,0,2,0,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0
4212,Backend Developer,8.03,72.0,95.3,46.2,82.9,77.3,82.9,72.3,4,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
4213,Backend Developer,7.98,85.5,83.3,69.3,86.7,65.0,74.0,73.8,1,2,2,0,1,1,3,0,0,0,0,0,0,0,0,0,3,3,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0
4214,Backend Developer,8.5,83.8,90.9,83.2,53.2,57.8,83.4,69.4,2,3,2,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
4215,Backend Developer,7.8,79.5,75.8,91.8,97.0,73.5,82.0,86.1,3,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
4216,Backend Developer,8.29,76.5,93.1,64.1,67.7,56.5,65.8,63.5,1,1,3,1,0,1,3,0,0,0,0,2,0,0,0,1,0,2,3,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
4217,Backend Developer,7.83,89.5,88.0,82.0,87.3,74.1,83.2,81.7,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,3,2,0,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4218,Backend Developer,8.51,76.1,69.5,63.5,87.0,64.7,81.3,74.1,4,3,2,0,1,1,2,0,0,0,1,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,2,0,2,0
4219,Backend Developer,7.77,85.2,78.9,52.4,87.6,59.6,67.5,66.8,3,2,1,1,1,0,3,0,0,0,0,0,0,0,1,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,Backend Developer,7.01,77.6,72.0,68.9,77.9,76.7,82.8,76.6,2,2,1,1,1,1,2,0,0,1,0,0,0,0,0,0,2,3,2,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
4221,Backend Developer,8.08,77.8,82.4,78.0,69.7,75.4,61.2,71.1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,2,2,2,0,0,2,1
4222,Backend Developer,7.92,78.1,64.4,82.1,67.6,77.9,78.2,76.5,1,3,0,0,0,1,3,0,0,2,0,0,2,0,0,2,3,3,2,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
4223,Backend Developer,7.72,69.8,81.7,60.3,87.2,78.0,65.7,72.8,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,2,3,2,2,3,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2
4224,Backend Developer,7.35,81.1,76.6,78.1,66.4,83.3,91.6,79.8,2,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,1,2,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0
4225,Backend Developer,6.68,92.2,80.2,77.0,62.3,78.4,75.0,73.2,4,1,0,0,1,1,3,0,2,0,0,0,0,0,1,0,0,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4226,Backend Developer,7.5,89.1,92.1,48.2,73.6,81.2,81.0,71.0,0,3,1,0,1,1,3,0,0,0,1,0,0,0,0,0,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
4227,Backend Developer,7.85,82.8,69.4,68.0,73.2,73.9,96.3,77.8,2,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,3,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
4228,Backend Developer,9.11,83.6,91.7,70.0,70.3,90.3,96.0,81.7,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
4229,Backend Developer,8.03,78.9,81.5,62.1,66.3,79.1,70.7,69.5,4,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,3,2,2,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4230,Backend Developer,8.82,77.0,84.9,62.2,73.6,81.1,79.4,74.1,2,3,3,1,1,1,3,0,0,0,0,0,0,0,0,1,3,0,2,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4231,Backend Developer,7.46,83.5,85.5,75.7,95.2,89.5,65.3,81.4,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,3,3,3,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0
4232,Backend Developer,6.84,87.4,75.8,69.0,87.9,70.0,90.7,79.4,2,3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4233,Backend Developer,8.2,86.8,85.7,47.7,80.6,76.0,84.5,72.2,4,2,1,1,1,1,3,2,0,0,0,2,1,0,0,0,0,3,3,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4234,Backend Developer,8.43,89.1,65.7,78.9,87.0,82.6,83.1,82.9,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,3,2,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
